idx,time_utc,bar_start_ms,bar_close_ms,o,h,l,c,volume
1,2022-12-12T00:00:00Z,1670803200000,1670804100000,1.22354,1.2241,1.22315,1.22318,1637
2,2022-12-12T00:15:00Z,1670804100000,1670805000000,1.22316,1.22358,1.22312,1.22332,1247
3,2022-12-12T00:30:00Z,1670805000000,1670805900000,1.22332,1.22372,1.22239,1.22265,1979
4,2022-12-12T00:45:00Z,1670805900000,1670806800000,1.22265,1.22276,1.22206,1.2225,2253
5,2022-12-12T01:00:00Z,1670806800000,1670807700000,1.22249,1.22254,1.22123,1.2216,2856
6,2022-12-12T01:15:00Z,1670807700000,1670808600000,1.22161,1.22271,1.2216,1.22258,2290
7,2022-12-12T01:30:00Z,1670808600000,1670809500000,1.22254,1.22303,1.22228,1.22242,2119
8,2022-12-12T01:45:00Z,1670809500000,1670810400000,1.22242,1.22251,1.22186,1.22226,2218
