idx,time_utc,bar_start_ms,bar_close_ms,o,h,l,c,volume
1,2022-12-13T12:00:00Z,1670932800000,1670933700000,1.22908,1.2295,1.2286,1.22902,2092
2,2022-12-13T12:15:00Z,1670933700000,1670934600000,1.22903,1.23058,1.22869,1.23006,2372
3,2022-12-13T12:30:00Z,1670934600000,1670935500000,1.23004,1.23038,1.22947,1.2301,2190
4,2022-12-13T12:45:00Z,1670935500000,1670936400000,1.23008,1.23086,1.23003,1.23012,2378
5,2022-12-13T13:00:00Z,1670936400000,1670937300000,1.23014,1.23052,1.22928,1.2297,2385
6,2022-12-13T13:15:00Z,1670937300000,1670938200000,1.22971,1.23195,1.22802,1.22974,3365
7,2022-12-13T13:30:00Z,1670938200000,1670939100000,1.22856,1.24314,1.22856,1.24284,10027
8,2022-12-13T13:45:00Z,1670939100000,1670940000000,1.24284,1.2439,1.24055,1.2411,8613
