idx,time_utc,bar_start_ms,bar_close_ms,o,h,l,c,volume
1,2022-12-14T00:00:00Z,1670976000000,1670976900000,1.23544,1.23578,1.23511,1.23552,1995
2,2022-12-14T00:15:00Z,1670976900000,1670977800000,1.23553,1.23568,1.23422,1.23476,2508
3,2022-12-14T00:30:00Z,1670977800000,1670978700000,1.23476,1.23514,1.23456,1.23504,1776
4,2022-12-14T00:45:00Z,1670978700000,1670979600000,1.23504,1.23547,1.23421,1.23547,2152
5,2022-12-14T01:00:00Z,1670979600000,1670980500000,1.2355,1.23588,1.23473,1.23528,2215
6,2022-12-14T01:15:00Z,1670980500000,1670981400000,1.23532,1.23572,1.2345,1.23464,2186
7,2022-12-14T01:30:00Z,1670981400000,1670982300000,1.23463,1.23552,1.23462,1.23496,3060
8,2022-12-14T01:45:00Z,1670982300000,1670983200000,1.23497,1.2354,1.23497,1.23516,2114
