idx,time_utc,bar_start_ms,bar_close_ms,o,h,l,c,volume
1,2022-12-13T08:00:00Z,1670918400000,1670919300000,1.22844,1.22908,1.22687,1.22753,3019
2,2022-12-13T08:15:00Z,1670919300000,1670920200000,1.22753,1.22788,1.22598,1.22627,2713
3,2022-12-13T08:30:00Z,1670920200000,1670921100000,1.22628,1.22652,1.22508,1.22619,2986
4,2022-12-13T08:45:00Z,1670921100000,1670922000000,1.22614,1.22689,1.22487,1.22679,2777
5,2022-12-13T09:00:00Z,1670922000000,1670922900000,1.22678,1.2271,1.22544,1.22632,2514
6,2022-12-13T09:15:00Z,1670922900000,1670923800000,1.22633,1.22715,1.22619,1.22672,2282
7,2022-12-13T09:30:00Z,1670923800000,1670924700000,1.22672,1.22837,1.22664,1.22756,3129
8,2022-12-13T09:45:00Z,1670924700000,1670925600000,1.22756,1.22792,1.22672,1.22744,3012
