idx,time_utc,bar_start_ms,bar_close_ms,o,h,l,c,volume
1,2022-12-14T20:00:00Z,1671048000000,1671048900000,1.2404,1.24468,1.23976,1.24424,7350
2,2022-12-14T20:15:00Z,1671048900000,1671049800000,1.2442,1.2443,1.24204,1.24213,6497
3,2022-12-14T20:30:00Z,1671049800000,1671050700000,1.24212,1.24398,1.24128,1.24393,5190
4,2022-12-14T20:45:00Z,1671050700000,1671051600000,1.24386,1.24398,1.24232,1.24232,3718
5,2022-12-14T21:00:00Z,1671051600000,1671052500000,1.24233,1.24348,1.24216,1.24292,1674
6,2022-12-14T21:15:00Z,1671052500000,1671053400000,1.2429,1.24298,1.2424,1.2424,680
7,2022-12-14T21:30:00Z,1671053400000,1671054300000,1.2424,1.2431,1.24232,1.24303,590
8,2022-12-14T21:45:00Z,1671054300000,1671055200000,1.24304,1.24326,1.24264,1.24274,894
