idx,time_utc,bar_start_ms,bar_close_ms,o,h,l,c,volume
1,2022-12-12T14:00:00Z,1670853600000,1670855400000,1.22928,1.22948,1.22842,1.22846,4641
2,2022-12-12T14:30:00Z,1670855400000,1670857200000,1.22846,1.22856,1.22567,1.2271,5766
3,2022-12-12T15:00:00Z,1670857200000,1670859000000,1.22712,1.2299,1.22596,1.22856,6262
4,2022-12-12T15:30:00Z,1670859000000,1670860800000,1.22859,1.22942,1.22502,1.22532,6533
5,2022-12-12T16:00:00Z,1670860800000,1670862600000,1.22531,1.22641,1.22424,1.22638,5301
6,2022-12-12T16:30:00Z,1670862600000,1670864400000,1.22641,1.22883,1.22594,1.22828,4819
7,2022-12-12T17:00:00Z,1670864400000,1670866200000,1.22828,1.22884,1.22762,1.22792,4225
8,2022-12-12T17:30:00Z,1670866200000,1670868000000,1.22792,1.22846,1.22667,1.22826,3885
