idx,time_utc,bar_start_ms,bar_close_ms,o,h,l,c,volume
1,2022-12-11T22:00:00Z,1670796000000,1670797800000,1.22593,1.22683,1.22549,1.22648,151
2,2022-12-11T22:30:00Z,1670797800000,1670799600000,1.22646,1.22647,1.22594,1.22602,263
3,2022-12-11T23:00:00Z,1670799600000,1670801400000,1.226,1.2262,1.22416,1.2242,1635
4,2022-12-11T23:30:00Z,1670801400000,1670803200000,1.22419,1.22458,1.2233,1.22354,1519
5,2022-12-12T00:00:00Z,1670803200000,1670805000000,1.22354,1.2241,1.22312,1.22332,2884
6,2022-12-12T00:30:00Z,1670805000000,1670806800000,1.22332,1.22372,1.22206,1.2225,4232
7,2022-12-12T01:00:00Z,1670806800000,1670808600000,1.22249,1.22271,1.22123,1.22258,5146
8,2022-12-12T01:30:00Z,1670808600000,1670810400000,1.22254,1.22303,1.22186,1.22226,4337
